"Catalog / Data Sheet","Part No.","Status","Brand","Apps.","Feature","L x W Size","T(Max.) / mm","Capacitance","Tolerance","Rated Voltage [DC] / V","Temp. Chara.","Operating Temp. Range / °C","Cap.Change or Temp.Coef.","AEC- Q200"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x5r1v154k080ab.pdf","CGA3E3X5R1V154K080AB Equiv. C1608X5R1V154K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","150nF","±10%","35","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x5r1v154m080ab.pdf","CGA3E3X5R1V154M080AB Equiv. C1608X5R1V154M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","150nF","±20%","35","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x5r1v224k080ab_200109.pdf","CGA3E3X5R1V224K080AB Equiv. C1608X5R1V224K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","220nF","±10%","35","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x5r1v224m080ab_200109.pdf","CGA3E3X5R1V224M080AB Equiv. C1608X5R1V224M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","220nF","±20%","35","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x5r1v334k080ab_200110.pdf","CGA3E3X5R1V334K080AB Equiv. C1608X5R1V334K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","330nF","±10%","35","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x5r1v334m080ab_200110.pdf","CGA3E3X5R1V334M080AB Equiv. C1608X5R1V334M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","330nF","±20%","35","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x5r1v474k080ab.pdf","CGA3E3X5R1V474K080AB Equiv. C1608X5R1V474K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","470nF","±10%","35","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x5r1v474m080ab.pdf","CGA3E3X5R1V474M080AB Equiv. C1608X5R1V474M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","470nF","±20%","35","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x5r1v684k080ab.pdf","CGA3E3X5R1V684K080AB Equiv. C1608X5R1V684K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","680nF","±10%","35","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x5r1v684m080ab.pdf","CGA3E3X5R1V684M080AB Equiv. C1608X5R1V684M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","680nF","±20%","35","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1e334k080ab_200110.pdf","CGA3E3X7R1E334K080AB Equiv. C1608X7R1E334K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","330nF","±10%","25","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1e334k080ad_200110.pdf","CGA3E3X7R1E334K080AD Equiv. C1608X7R1E334K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","1.6mm x 0.8mm [EIA 0603]","0.95","330nF","±10%","25","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1e334m080ab_200110.pdf","CGA3E3X7R1E334M080AB Equiv. C1608X7R1E334M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","330nF","±20%","25","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1e334m080ad_200110.pdf","CGA3E3X7R1E334M080AD Equiv. C1608X7R1E334M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","1.6mm x 0.8mm [EIA 0603]","0.95","330nF","±20%","25","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1e474k080ab.pdf","CGA3E3X7R1E474K080AB Equiv. C1608X7R1E474K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","470nF","±10%","25","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1e474k080ad.pdf","CGA3E3X7R1E474K080AD Equiv. C1608X7R1E474K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","1.6mm x 0.8mm [EIA 0603]","0.95","470nF","±10%","25","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1e474k080ae.pdf","CGA3E3X7R1E474K080AE Equiv. C1608X7R1E474K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Soft Termination","1.6mm x 0.8mm [EIA 0603]","0.95","470nF","±10%","25","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1e474m080ab.pdf","CGA3E3X7R1E474M080AB Equiv. C1608X7R1E474M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","470nF","±20%","25","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1e474m080ad.pdf","CGA3E3X7R1E474M080AD Equiv. C1608X7R1E474M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","1.6mm x 0.8mm [EIA 0603]","0.95","470nF","±20%","25","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1e474m080ae.pdf","CGA3E3X7R1E474M080AE Equiv. C1608X7R1E474M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Soft Termination","1.6mm x 0.8mm [EIA 0603]","0.95","470nF","±20%","25","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf","CGA3E3X7R1H105K080AB","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 75V)","1.6mm x 0.8mm [EIA 0603]","1","1μF","±10%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1h154k080ab.pdf","CGA3E3X7R1H154K080AB Equiv. C1608X7R1H154K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","150nF","±10%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1h154k080ad.pdf","CGA3E3X7R1H154K080AD Equiv. C1608X7R1H154K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","1.6mm x 0.8mm [EIA 0603]","0.95","150nF","±10%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1h154m080ab.pdf","CGA3E3X7R1H154M080AB Equiv. C1608X7R1H154M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","150nF","±20%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1h154m080ad.pdf","CGA3E3X7R1H154M080AD Equiv. C1608X7R1H154M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","1.6mm x 0.8mm [EIA 0603]","0.95","150nF","±20%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1h224k080ab.pdf","CGA3E3X7R1H224K080AB Equiv. C1608X7R1H224K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","220nF","±10%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1h224k080ad.pdf","CGA3E3X7R1H224K080AD Equiv. C1608X7R1H224K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","1.6mm x 0.8mm [EIA 0603]","0.95","220nF","±10%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1h224k080ae.pdf","CGA3E3X7R1H224K080AE Equiv. C1608X7R1H224K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Soft Termination","1.6mm x 0.8mm [EIA 0603]","0.95","220nF","±10%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1h224m080ab_200109.pdf","CGA3E3X7R1H224M080AB Equiv. C1608X7R1H224M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","220nF","±20%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1h224m080ad.pdf","CGA3E3X7R1H224M080AD Equiv. C1608X7R1H224M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","1.6mm x 0.8mm [EIA 0603]","0.95","220nF","±20%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1h224m080ae.pdf","CGA3E3X7R1H224M080AE Equiv. C1608X7R1H224M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Soft Termination","1.6mm x 0.8mm [EIA 0603]","0.95","220nF","±20%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1h334k080ab_210111.pdf","CGA3E3X7R1H334K080AB Equiv. C1608X7R1H334K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","330nF","±10%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1h334m080ab_210111.pdf","CGA3E3X7R1H334M080AB Equiv. C1608X7R1H334M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","330nF","±20%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1h474k080ab_210111.pdf","CGA3E3X7R1H474K080AB Equiv. C1608X7R1H474K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","470nF","±10%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1h474k080ae_210111.pdf","CGA3E3X7R1H474K080AE Equiv. C1608X7R1H474K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Soft Termination","1.6mm x 0.8mm [EIA 0603]","0.95","470nF","±10%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1h474m080ab_210111.pdf","CGA3E3X7R1H474M080AB Equiv. C1608X7R1H474M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","470nF","±20%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1h474m080ae_210111.pdf","CGA3E3X7R1H474M080AE Equiv. C1608X7R1H474M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Soft Termination","1.6mm x 0.8mm [EIA 0603]","0.95","470nF","±20%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1v154k080ab.pdf","CGA3E3X7R1V154K080AB Equiv. C1608X7R1V154K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","150nF","±10%","35","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1v154m080ab.pdf","CGA3E3X7R1V154M080AB Equiv. C1608X7R1V154M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","150nF","±20%","35","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1v224k080ab_200109.pdf","CGA3E3X7R1V224K080AB Equiv. C1608X7R1V224K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","220nF","±10%","35","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1v224k080ae_200109.pdf","CGA3E3X7R1V224K080AE Equiv. C1608X7R1V224K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Soft Termination","1.6mm x 0.8mm [EIA 0603]","0.95","220nF","±10%","35","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e3x7r1v224m080ab_200109.pdf","CGA3E3X7R1V224M080AB Equiv. C1608X7R1V224M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","220nF","±20%","35","X7R","-55 to 125","±15%","YES"
