"Catalog / Data Sheet","Part No.","Status","Brand","Apps.","Feature","L x W Size","T(Max.) / mm","Capacitance","Tolerance","Rated Voltage [DC] / V","Temp. Chara.","Operating Temp. Range / °C","Cap.Change or Temp.Coef.","AEC- Q200"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_highvoltage_en.pdf","CGA6M1C0G3B122G200AC","Production","TDK","Automotive Grade","AEC-Q200 High Voltage (1000V and over)","3.2mm x 2.5mm [EIA 1210]","2.2","1.2nF","±2%","1250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_highvoltage_en.pdf","CGA6M1C0G3B122J200AC","Production","TDK","Automotive Grade","AEC-Q200 High Voltage (1000V and over)","3.2mm x 2.5mm [EIA 1210]","2.2","1.2nF","±5%","1250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_highvoltage_en.pdf","CGA6M1C0G3B152G200AC","Production","TDK","Automotive Grade","AEC-Q200 High Voltage (1000V and over)","3.2mm x 2.5mm [EIA 1210]","2.2","1.5nF","±2%","1250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_highvoltage_en.pdf","CGA6M1C0G3B152J200AC","Production","TDK","Automotive Grade","AEC-Q200 High Voltage (1000V and over)","3.2mm x 2.5mm [EIA 1210]","2.2","1.5nF","±5%","1250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_highvoltage_en.pdf","CGA6M1C0G3B182G200AC","Production","TDK","Automotive Grade","AEC-Q200 High Voltage (1000V and over)","3.2mm x 2.5mm [EIA 1210]","2.2","1.8nF","±2%","1250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_highvoltage_en.pdf","CGA6M1C0G3B182J200AC","Production","TDK","Automotive Grade","AEC-Q200 High Voltage (1000V and over)","3.2mm x 2.5mm [EIA 1210]","2.2","1.8nF","±5%","1250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_highvoltage_en.pdf","CGA6M1C0G3B222G200AC","Production","TDK","Automotive Grade","AEC-Q200 High Voltage (1000V and over)","3.2mm x 2.5mm [EIA 1210]","2.2","2.2nF","±2%","1250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_highvoltage_en.pdf","CGA6M1C0G3B222J200AC","Production","TDK","Automotive Grade","AEC-Q200 High Voltage (1000V and over)","3.2mm x 2.5mm [EIA 1210]","2.2","2.2nF","±5%","1250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_highvoltage_en.pdf","CGA6M1C0G3B272G200AC","Production","TDK","Automotive Grade","AEC-Q200 High Voltage (1000V and over)","3.2mm x 2.5mm [EIA 1210]","2.2","2.7nF","±2%","1250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_highvoltage_en.pdf","CGA6M1C0G3B272J200AC","Production","TDK","Automotive Grade","AEC-Q200 High Voltage (1000V and over)","3.2mm x 2.5mm [EIA 1210]","2.2","2.7nF","±5%","1250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_highvoltage_en.pdf","CGA6M1C0G3B332G200AC","Production","TDK","Automotive Grade","AEC-Q200 High Voltage (1000V and over)","3.2mm x 2.5mm [EIA 1210]","2.2","3.3nF","±2%","1250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_highvoltage_en.pdf","CGA6M1C0G3B332J200AC","Production","TDK","Automotive Grade","AEC-Q200 High Voltage (1000V and over)","3.2mm x 2.5mm [EIA 1210]","2.2","3.3nF","±5%","1250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_highvoltage_en.pdf","CGA6M1C0G3B392G200AC","Production","TDK","Automotive Grade","AEC-Q200 High Voltage (1000V and over)","3.2mm x 2.5mm [EIA 1210]","2.2","3.9nF","±2%","1250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_highvoltage_en.pdf","CGA6M1C0G3B392J200AC","Production","TDK","Automotive Grade","AEC-Q200 High Voltage (1000V and over)","3.2mm x 2.5mm [EIA 1210]","2.2","3.9nF","±5%","1250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_highvoltage_en.pdf","CGA6M1C0G3B472G200AC","Production","TDK","Automotive Grade","AEC-Q200 High Voltage (1000V and over)","3.2mm x 2.5mm [EIA 1210]","2.2","4.7nF","±2%","1250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_highvoltage_en.pdf","CGA6M1C0G3B472J200AC","Production","TDK","Automotive Grade","AEC-Q200 High Voltage (1000V and over)","3.2mm x 2.5mm [EIA 1210]","2.2","4.7nF","±5%","1250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_highvoltage_en.pdf","CGA6M1C0G3B562G200AC","Production","TDK","Automotive Grade","AEC-Q200 High Voltage (1000V and over)","3.2mm x 2.5mm [EIA 1210]","2.2","5.6nF","±2%","1250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_highvoltage_en.pdf","CGA6M1C0G3B562J200AC","Production","TDK","Automotive Grade","AEC-Q200 High Voltage (1000V and over)","3.2mm x 2.5mm [EIA 1210]","2.2","5.6nF","±5%","1250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga6m1x7s1a336m200ac_200628.pdf","CGA6M1X7S1A336M200AC Equiv. C3225X7S1A336M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 75V)","3.2mm x 2.5mm [EIA 1210]","2.2","33μF","±20%","10","X7S","-55 to 125","±22%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga6m1x7t2j154k200ac.pdf","CGA6M1X7T2J154K200AC Equiv. C3225X7T2J154K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 2.5mm [EIA 1210]","2.2","150nF","±10%","630","X7T","-55 to 125","+22,-33%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga6m1x7t2j154k200ae.pdf","CGA6M1X7T2J154K200AE Equiv. C3225X7T2J154K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","3.2mm x 2.5mm [EIA 1210]","2.3","150nF","±10%","630","X7T","-55 to 125","+22,-33%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga6m1x7t2j154m200ac.pdf","CGA6M1X7T2J154M200AC Equiv. C3225X7T2J154M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 2.5mm [EIA 1210]","2.2","150nF","±20%","630","X7T","-55 to 125","+22,-33%","YES"
