"Catalog / Data Sheet","Part No.","Status","Brand","Apps.","Feature","L x W Size","T(Max.) / mm","Capacitance","Tolerance","Rated Voltage [DC] / V","Temp. Chara.","Operating Temp. Range / °C","Cap.Change or Temp.Coef.","AEC- Q200"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f2c0g1h333j085ad.pdf","CGA5F2C0G1H333J085AD Equiv. C3216C0G1H333J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1","33nF","±5%","50","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f2c0g2a472j085aa.pdf","CGA5F2C0G2A472J085AA Equiv. C3216C0G2A472J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1","4.7nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f2c0g2a562j085aa.pdf","CGA5F2C0G2A562J085AA Equiv. C3216C0G2A562J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1","5.6nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f2np01h333j085aa.pdf","CGA5F2NP01H333J085AA Equiv. C3216NP01H333J for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1","33nF","±5%","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f2np02a472j085aa.pdf","CGA5F2NP02A472J085AA Equiv. C3216NP02A472J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1","4.7nF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f2np02a562j085aa.pdf","CGA5F2NP02A562J085AA Equiv. C3216NP02A562J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1","5.6nF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f2x8r1e334k085ad.pdf","CGA5F2X8R1E334K085AD Equiv. C3216X8R1E334K for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1","330nF","±10%","25","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f2x8r1e334m085ad.pdf","CGA5F2X8R1E334M085AD Equiv. C3216X8R1E334M for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1","330nF","±20%","25","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f2x8r1e474k085ad.pdf","CGA5F2X8R1E474K085AD Equiv. C3216X8R1E474K for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1","470nF","±10%","25","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f2x8r1e474m085ad.pdf","CGA5F2X8R1E474M085AD Equiv. C3216X8R1E474M for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1","470nF","±20%","25","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f2x8r1h154k085ad.pdf","CGA5F2X8R1H154K085AD Equiv. C3216X8R1H154K for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1","150nF","±10%","50","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f2x8r1h154m085ad.pdf","CGA5F2X8R1H154M085AD Equiv. C3216X8R1H154M for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1","150nF","±20%","50","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f2x8r2a473k085ad.pdf","CGA5F2X8R2A473K085AD Equiv. C3216X8R2A473K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1","47nF","±10%","100","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f2x8r2a473m085ad.pdf","CGA5F2X8R2A473M085AD Equiv. C3216X8R2A473M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1","47nF","±20%","100","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f3c0g2e332j085aa.pdf","CGA5F3C0G2E332J085AA Equiv. C3216C0G2E332J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1","3.3nF","±5%","250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf","CGA5F4C0G2J102G085AA","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1","1nF","±2%","630","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f4c0g2j102j085aa.pdf","CGA5F4C0G2J102J085AA Equiv. C3216C0G2J102J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1","1nF","±5%","630","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf","CGA5F4C0G2J122G085AA","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1","1.2nF","±2%","630","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f4c0g2j122j085aa.pdf","CGA5F4C0G2J122J085AA Equiv. C3216C0G2J122J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1","1.2nF","±5%","630","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf","CGA5F4C0G2J392G085AA","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1","3.9nF","±2%","630","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf","CGA5F4C0G2J392G085AE","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","3.2mm x 1.6mm [EIA 1206]","1","3.9nF","±2%","630","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f4c0g2j392j085aa.pdf","CGA5F4C0G2J392J085AA Equiv. C3216C0G2J392J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1","3.9nF","±5%","630","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f4c0g2j392j085ae.pdf","CGA5F4C0G2J392J085AE Equiv. C3216C0G2J392J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","3.2mm x 1.6mm [EIA 1206]","1","3.9nF","±5%","630","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf","CGA5F4C0G2J471G085AA","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1","470pF","±2%","630","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f4c0g2j471j085aa.pdf","CGA5F4C0G2J471J085AA Equiv. C3216C0G2J471J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1","470pF","±5%","630","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf","CGA5F4C0G2J472G085AA","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1","4.7nF","±2%","630","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f4c0g2j472j085aa.pdf","CGA5F4C0G2J472J085AA Equiv. C3216C0G2J472J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1","4.7nF","±5%","630","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf","CGA5F4C0G2J681G085AA","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1","680pF","±2%","630","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f4c0g2j681j085aa.pdf","CGA5F4C0G2J681J085AA Equiv. C3216C0G2J681J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1","680pF","±5%","630","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf","CGA5F4NP02J392G085AA","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1","3.9nF","±2%","630","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f4np02j392j085aa.pdf","CGA5F4NP02J392J085AA Equiv. C3216NP02J392J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1","3.9nF","±5%","630","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf","CGA5F4NP02J472G085AA","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1","4.7nF","±2%","630","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f4np02j472j085aa.pdf","CGA5F4NP02J472J085AA Equiv. C3216NP02J472J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1","4.7nF","±5%","630","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5h1c0g2a473j115ac.pdf","CGA5H1C0G2A473J115AC Equiv. C3216C0G2A473J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.3","47nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5h1c0g2a473j115ae.pdf","CGA5H1C0G2A473J115AE Equiv. C3216C0G2A473J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.3","47nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5h1x7t2j223k115ac.pdf","CGA5H1X7T2J223K115AC Equiv. C3216X7T2J223K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.3","22nF","±10%","630","X7T","-55 to 125","+22,-33%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5h1x7t2j223m115ac.pdf","CGA5H1X7T2J223M115AC Equiv. C3216X7T2J223M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.3","22nF","±20%","630","X7T","-55 to 125","+22,-33%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5h2c0g1h473j115aa.pdf","CGA5H2C0G1H473J115AA Equiv. C3216C0G1H473J for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.3","47nF","±5%","50","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5h2c0g1h473j115ad.pdf","CGA5H2C0G1H473J115AD Equiv. C3216C0G1H473J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1.3","47nF","±5%","50","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5h2c0g1h473j115ae.pdf","CGA5H2C0G1H473J115AE Equiv. C3216C0G1H473J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.3","47nF","±5%","50","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5h2c0g2a103j115aa.pdf","CGA5H2C0G2A103J115AA Equiv. C3216C0G2A103J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.3","10nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5h2c0g2a153j115aa.pdf","CGA5H2C0G2A153J115AA Equiv. C3216C0G2A153J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.3","15nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5h2c0g2a682j115aa.pdf","CGA5H2C0G2A682J115AA Equiv. C3216C0G2A682J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.3","6.8nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5h2c0g2a822j115aa.pdf","CGA5H2C0G2A822J115AA Equiv. C3216C0G2A822J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.3","8.2nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5h2np01h473j115aa.pdf","CGA5H2NP01H473J115AA Equiv. C3216NP01H473J for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1.3","47nF","±5%","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5h2np02a103j115aa.pdf","CGA5H2NP02A103J115AA Equiv. C3216NP02A103J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1.3","10nF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5h2np02a153j115aa.pdf","CGA5H2NP02A153J115AA Equiv. C3216NP02A153J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1.3","15nF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
