"Catalog / Data Sheet","Part No.","Status","Brand","Apps.","Feature","L x W Size","T(Max.) / mm","Capacitance","Tolerance","Rated Voltage [DC] / V","Temp. Chara.","Operating Temp. Range / °C","Cap.Change or Temp.Coef.","AEC- Q200"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3c0g2e682j125ae.pdf","CGA4J3C0G2E682J125AE Equiv. C2012C0G2E682J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","2.0mm x 1.25mm [EIA 0805]","1.5","6.8nF","±5%","250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3c0g2e822j125aa.pdf","CGA4J3C0G2E822J125AA Equiv. C2012C0G2E822J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","2.0mm x 1.25mm [EIA 0805]","1.45","8.2nF","±5%","250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3np02e103j125aa.pdf","CGA4J3NP02E103J125AA Equiv. C2012NP02E103J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","1.45","10nF","±5%","250","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3np02e392j125aa.pdf","CGA4J3NP02E392J125AA Equiv. C2012NP02E392J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","1.45","3.9nF","±5%","250","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3np02e472j125aa.pdf","CGA4J3NP02E472J125AA Equiv. C2012NP02E472J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","1.45","4.7nF","±5%","250","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3np02e562j125aa.pdf","CGA4J3NP02E562J125AA Equiv. C2012NP02E562J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","1.45","5.6nF","±5%","250","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3np02e682j125aa.pdf","CGA4J3NP02E682J125AA Equiv. C2012NP02E682J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","1.45","6.8nF","±5%","250","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3np02e822j125aa.pdf","CGA4J3NP02E822J125AA Equiv. C2012NP02E822J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","1.45","8.2nF","±5%","250","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1a106k125ab.pdf","CGA4J3X5R1A106K125AB Equiv. C2012X5R1A106K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","10μF","±10%","10","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1a106m125ab.pdf","CGA4J3X5R1A106M125AB Equiv. C2012X5R1A106M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","10μF","±20%","10","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1c335k125ab.pdf","CGA4J3X5R1C335K125AB Equiv. C2012X5R1C335K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","3.3μF","±10%","16","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1c335m125ab.pdf","CGA4J3X5R1C335M125AB Equiv. C2012X5R1C335M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","3.3μF","±20%","16","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1c475k125ab_200210.pdf","CGA4J3X5R1C475K125AB Equiv. C2012X5R1C475K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","4.7μF","±10%","16","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1c475m125ab_200210.pdf","CGA4J3X5R1C475M125AB Equiv. C2012X5R1C475M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","4.7μF","±20%","16","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1e225k125ab.pdf","CGA4J3X5R1E225K125AB Equiv. C2012X5R1E225K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","2.2μF","±10%","25","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1e225m125ab.pdf","CGA4J3X5R1E225M125AB Equiv. C2012X5R1E225M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","2.2μF","±20%","25","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1e335k125ab.pdf","CGA4J3X5R1E335K125AB Equiv. C2012X5R1E335K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","3.3μF","±10%","25","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1e335m125ab.pdf","CGA4J3X5R1E335M125AB Equiv. C2012X5R1E335M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","3.3μF","±20%","25","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1e475k125ab.pdf","CGA4J3X5R1E475K125AB Equiv. C2012X5R1E475K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","4.7μF","±10%","25","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1e475m125ab.pdf","CGA4J3X5R1E475M125AB Equiv. C2012X5R1E475M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","4.7μF","±20%","25","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1h225k125ab.pdf","CGA4J3X5R1H225K125AB Equiv. C2012X5R1H225K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","2.2μF","±10%","50","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1h225m125ab.pdf","CGA4J3X5R1H225M125AB Equiv. C2012X5R1H225M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","2.2μF","±20%","50","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1h335k125ab.pdf","CGA4J3X5R1H335K125AB Equiv. C2012X5R1H335K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","3.3μF","±10%","50","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1h335m125ab.pdf","CGA4J3X5R1H335M125AB Equiv. C2012X5R1H335M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","3.3μF","±20%","50","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1v225k125ab.pdf","CGA4J3X5R1V225K125AB Equiv. C2012X5R1V225K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","2.2μF","±10%","35","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1v225m125ab.pdf","CGA4J3X5R1V225M125AB Equiv. C2012X5R1V225M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","2.2μF","±20%","35","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1v335k125ab.pdf","CGA4J3X5R1V335K125AB Equiv. C2012X5R1V335K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","3.3μF","±10%","35","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1v335m125ab.pdf","CGA4J3X5R1V335M125AB Equiv. C2012X5R1V335M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","3.3μF","±20%","35","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1v475k125ab.pdf","CGA4J3X5R1V475K125AB Equiv. C2012X5R1V475K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","4.7μF","±10%","35","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1v475m125ab.pdf","CGA4J3X5R1V475M125AB Equiv. C2012X5R1V475M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","4.7μF","±20%","35","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1a335k125ab.pdf","CGA4J3X7R1A335K125AB Equiv. C2012X7R1A335K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","3.3μF","±10%","10","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1a475k125ab_200210.pdf","CGA4J3X7R1A475K125AB Equiv. C2012X7R1A475K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","4.7μF","±10%","10","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1c155k125ab.pdf","CGA4J3X7R1C155K125AB Equiv. C2012X7R1C155K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","1.5μF","±10%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1c155m125ab.pdf","CGA4J3X7R1C155M125AB Equiv. C2012X7R1C155M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","1.5μF","±20%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1c225k125ab.pdf","CGA4J3X7R1C225K125AB Equiv. C2012X7R1C225K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","2.2μF","±10%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1c225m125ab.pdf","CGA4J3X7R1C225M125AB Equiv. C2012X7R1C225M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","2.2μF","±20%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1c335k125ab.pdf","CGA4J3X7R1C335K125AB Equiv. C2012X7R1C335K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","3.3μF","±10%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1c335k125ad.pdf","CGA4J3X7R1C335K125AD Equiv. C2012X7R1C335K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","2.0mm x 1.25mm [EIA 0805]","1.5","3.3μF","±10%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1c335m125ab.pdf","CGA4J3X7R1C335M125AB Equiv. C2012X7R1C335M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","3.3μF","±20%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1c335m125ad.pdf","CGA4J3X7R1C335M125AD Equiv. C2012X7R1C335M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","2.0mm x 1.25mm [EIA 0805]","1.5","3.3μF","±20%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1c475k125ab_200210.pdf","CGA4J3X7R1C475K125AB Equiv. C2012X7R1C475K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","4.7μF","±10%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1c475k125ad.pdf","CGA4J3X7R1C475K125AD Equiv. C2012X7R1C475K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","2.0mm x 1.25mm [EIA 0805]","1.55","4.7μF","±10%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1c475k125ae_200210.pdf","CGA4J3X7R1C475K125AE Equiv. C2012X7R1C475K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Soft Termination","2.0mm x 1.25mm [EIA 0805]","1.5","4.7μF","±10%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1c475m125ab_200210.pdf","CGA4J3X7R1C475M125AB Equiv. C2012X7R1C475M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","4.7μF","±20%","16","X7R","-55 to 125","±15%","YES"
