"Catalog / Data Sheet","Part No.","Status","Brand","Apps.","Feature","L x W Size","T(Max.) / mm","Capacitance","Tolerance","Rated Voltage [DC] / V","Temp. Chara.","Operating Temp. Range / °C","Cap.Change or Temp.Coef.","AEC- Q200"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2c0g2a221j050ba.pdf","CGA2B2C0G2A221J050BA Equiv. C1005C0G2A221J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","1.0mm x 0.5mm [EIA 0402]","0.55","220pF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2c0g2a221j050be.pdf","CGA2B2C0G2A221J050BE Equiv. C1005C0G2A221J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","1.0mm x 0.5mm [EIA 0402]","0.6","220pF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2c0g2a331j050ba.pdf","CGA2B2C0G2A331J050BA Equiv. C1005C0G2A331J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","1.0mm x 0.5mm [EIA 0402]","0.55","330pF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2c0g2a331j050be.pdf","CGA2B2C0G2A331J050BE Equiv. C1005C0G2A331J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","1.0mm x 0.5mm [EIA 0402]","0.6","330pF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2c0g2a471j050ba_210205.pdf","CGA2B2C0G2A471J050BA Equiv. C1005C0G2A471J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","1.0mm x 0.5mm [EIA 0402]","0.6","470pF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h010c050ba.pdf","CGA2B2NP01H010C050BA Equiv. C1005NP01H010C for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","1pF","±0.25pF","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h020c050ba.pdf","CGA2B2NP01H020C050BA Equiv. C1005NP01H020C for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","2pF","±0.25pF","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h030c050ba.pdf","CGA2B2NP01H030C050BA Equiv. C1005NP01H030C for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","3pF","±0.25pF","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h040c050ba.pdf","CGA2B2NP01H040C050BA Equiv. C1005NP01H040C for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","4pF","±0.25pF","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h050c050ba.pdf","CGA2B2NP01H050C050BA Equiv. C1005NP01H050C for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","5pF","±0.25pF","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h060d050ba.pdf","CGA2B2NP01H060D050BA Equiv. C1005NP01H060D for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","6pF","±0.5pF","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h070d050ba.pdf","CGA2B2NP01H070D050BA Equiv. C1005NP01H070D for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","7pF","±0.5pF","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h080d050ba.pdf","CGA2B2NP01H080D050BA Equiv. C1005NP01H080D for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","8pF","±0.5pF","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h090d050ba.pdf","CGA2B2NP01H090D050BA Equiv. C1005NP01H090D for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","9pF","±0.5pF","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h100d050ba.pdf","CGA2B2NP01H100D050BA Equiv. C1005NP01H100D for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","10pF","±0.5pF","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h101j050ba.pdf","CGA2B2NP01H101J050BA Equiv. C1005NP01H101J for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","100pF","±5%","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h102j050ba.pdf","CGA2B2NP01H102J050BA Equiv. C1005NP01H102J for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","1nF","±5%","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h150j050ba.pdf","CGA2B2NP01H150J050BA Equiv. C1005NP01H150J for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","15pF","±5%","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h151j050ba.pdf","CGA2B2NP01H151J050BA Equiv. C1005NP01H151J for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","150pF","±5%","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h220j050ba.pdf","CGA2B2NP01H220J050BA Equiv. C1005NP01H220J for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","22pF","±5%","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h221j050ba.pdf","CGA2B2NP01H221J050BA Equiv. C1005NP01H221J for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","220pF","±5%","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h330j050ba.pdf","CGA2B2NP01H330J050BA Equiv. C1005NP01H330J for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","33pF","±5%","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h331j050ba.pdf","CGA2B2NP01H331J050BA Equiv. C1005NP01H331J for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","330pF","±5%","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h470j050ba.pdf","CGA2B2NP01H470J050BA Equiv. C1005NP01H470J for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","47pF","±5%","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h471j050ba.pdf","CGA2B2NP01H471J050BA Equiv. C1005NP01H471J for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","470pF","±5%","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h680j050ba.pdf","CGA2B2NP01H680J050BA Equiv. C1005NP01H680J for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","68pF","±5%","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np01h681j050ba.pdf","CGA2B2NP01H681J050BA Equiv. C1005NP01H681J for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","680pF","±5%","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np02a101j050ba.pdf","CGA2B2NP02A101J050BA Equiv. C1005NP02A101J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","100pF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np02a151j050ba.pdf","CGA2B2NP02A151J050BA Equiv. C1005NP02A151J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","150pF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np02a221j050ba.pdf","CGA2B2NP02A221J050BA Equiv. C1005NP02A221J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","220pF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np02a331j050ba.pdf","CGA2B2NP02A331J050BA Equiv. C1005NP02A331J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.55","330pF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2np02a471j050ba_210205.pdf","CGA2B2NP02A471J050BA Equiv. C1005NP02A471J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","1.0mm x 0.5mm [EIA 0402]","0.6","470pF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2x5r1a104k050ba.pdf","CGA2B2X5R1A104K050BA Equiv. C1005X5R1A104K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.0mm x 0.5mm [EIA 0402]","0.55","100nF","±10%","10","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2x5r1a104m050ba.pdf","CGA2B2X5R1A104M050BA Equiv. C1005X5R1A104M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.0mm x 0.5mm [EIA 0402]","0.55","100nF","±20%","10","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2x5r1c104k050ba.pdf","CGA2B2X5R1C104K050BA Equiv. C1005X5R1C104K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.0mm x 0.5mm [EIA 0402]","0.55","100nF","±10%","16","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2x5r1c104m050ba.pdf","CGA2B2X5R1C104M050BA Equiv. C1005X5R1C104M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.0mm x 0.5mm [EIA 0402]","0.55","100nF","±20%","16","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2x5r1c333k050ba.pdf","CGA2B2X5R1C333K050BA Equiv. C1005X5R1C333K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.0mm x 0.5mm [EIA 0402]","0.55","33nF","±10%","16","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2x5r1c333m050ba.pdf","CGA2B2X5R1C333M050BA Equiv. C1005X5R1C333M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.0mm x 0.5mm [EIA 0402]","0.55","33nF","±20%","16","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2x5r1c473k050ba.pdf","CGA2B2X5R1C473K050BA Equiv. C1005X5R1C473K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.0mm x 0.5mm [EIA 0402]","0.55","47nF","±10%","16","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2x5r1c473m050ba.pdf","CGA2B2X5R1C473M050BA Equiv. C1005X5R1C473M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.0mm x 0.5mm [EIA 0402]","0.55","47nF","±20%","16","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2x5r1c683k050ba.pdf","CGA2B2X5R1C683K050BA Equiv. C1005X5R1C683K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.0mm x 0.5mm [EIA 0402]","0.55","68nF","±10%","16","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b2x5r1c683m050ba.pdf","CGA2B2X5R1C683M050BA Equiv. C1005X5R1C683M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.0mm x 0.5mm [EIA 0402]","0.55","68nF","±20%","16","X5R","-55 to 85","±15%","YES"
