"Catalog / Data Sheet","Part No.","Status","Brand","Apps.","Feature","L x W Size","T(Max.) / mm","Capacitance","Tolerance","Rated Voltage [DC] / V","Temp. Chara.","Operating Temp. Range / °C","Cap.Change or Temp.Coef.","AEC- Q200"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1h475m160ae.pdf","CGA5L3X7R1H475M160AE Equiv. C3216X7R1H475M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","4.7μF","±20%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1v155k160ab_200115.pdf","CGA5L3X7R1V155K160AB Equiv. C3216X7R1V155K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","1.5μF","±10%","35","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1v155m160ab_200115.pdf","CGA5L3X7R1V155M160AB Equiv. C3216X7R1V155M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","1.5μF","±20%","35","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1v225k160ab_200116.pdf","CGA5L3X7R1V225K160AB Equiv. C3216X7R1V225K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","2.2μF","±10%","35","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1v225k160ae.pdf","CGA5L3X7R1V225K160AE Equiv. C3216X7R1V225K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","2.2μF","±10%","35","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1v225m160ab_200116.pdf","CGA5L3X7R1V225M160AB Equiv. C3216X7R1V225M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","2.2μF","±20%","35","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1v225m160ae.pdf","CGA5L3X7R1V225M160AE Equiv. C3216X7R1V225M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","2.2μF","±20%","35","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r2e104k160aa.pdf","CGA5L3X7R2E104K160AA Equiv. C3216X7R2E104K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.8","100nF","±10%","250","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r2e104k160ae.pdf","CGA5L3X7R2E104K160AE Equiv. C3216X7R2E104K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","100nF","±10%","250","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r2e104m160aa.pdf","CGA5L3X7R2E104M160AA Equiv. C3216X7R2E104M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.8","100nF","±20%","250","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r2e104m160ae.pdf","CGA5L3X7R2E104M160AE Equiv. C3216X7R2E104M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","100nF","±20%","250","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r2e473k160aa.pdf","CGA5L3X7R2E473K160AA Equiv. C3216X7R2E473K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.8","47nF","±10%","250","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r2e473k160ae.pdf","CGA5L3X7R2E473K160AE Equiv. C3216X7R2E473K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","47nF","±10%","250","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r2e473m160aa.pdf","CGA5L3X7R2E473M160AA Equiv. C3216X7R2E473M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.8","47nF","±20%","250","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r2e473m160ae.pdf","CGA5L3X7R2E473M160AE Equiv. C3216X7R2E473M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","47nF","±20%","250","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7s2a155k160ab.pdf","CGA5L3X7S2A155K160AB Equiv. C3216X7S2A155K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.8","1.5μF","±10%","100","X7S","-55 to 125","±22%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7s2a155m160ab.pdf","CGA5L3X7S2A155M160AB Equiv. C3216X7S2A155M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.8","1.5μF","±20%","100","X7S","-55 to 125","±22%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7s2a225k160ab.pdf","CGA5L3X7S2A225K160AB Equiv. C3216X7S2A225K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.8","2.2μF","±10%","100","X7S","-55 to 125","±22%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7s2a225k160ae.pdf","CGA5L3X7S2A225K160AE Equiv. C3216X7S2A225K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","2.2μF","±10%","100","X7S","-55 to 125","±22%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7s2a225m160ab.pdf","CGA5L3X7S2A225M160AB Equiv. C3216X7S2A225M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.8","2.2μF","±20%","100","X7S","-55 to 125","±22%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7s2a225m160ae.pdf","CGA5L3X7S2A225M160AE Equiv. C3216X7S2A225M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","2.2μF","±20%","100","X7S","-55 to 125","±22%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7s2a335k160ab.pdf","CGA5L3X7S2A335K160AB Equiv. C3216X7S2A335K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.9","3.3μF","±10%","100","X7S","-55 to 125","±22%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7s2a335m160ab.pdf","CGA5L3X7S2A335M160AB Equiv. C3216X7S2A335M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.9","3.3μF","±20%","100","X7S","-55 to 125","±22%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7t2e224k160aa.pdf","CGA5L3X7T2E224K160AA Equiv. C3216X7T2E224K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.8","220nF","±10%","250","X7T","-55 to 125","+22,-33%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7t2e224k160ae.pdf","CGA5L3X7T2E224K160AE Equiv. C3216X7T2E224K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","220nF","±10%","250","X7T","-55 to 125","+22,-33%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7t2e224m160aa.pdf","CGA5L3X7T2E224M160AA Equiv. C3216X7T2E224M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.8","220nF","±20%","250","X7T","-55 to 125","+22,-33%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7t2e224m160ae.pdf","CGA5L3X7T2E224M160AE Equiv. C3216X7T2E224M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","220nF","±20%","250","X7T","-55 to 125","+22,-33%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x8r1c335k160ab.pdf","CGA5L3X8R1C335K160AB Equiv. C3216X8R1C335K for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1.8","3.3μF","±10%","16","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x8r1c335k160ad.pdf","CGA5L3X8R1C335K160AD Equiv. C3216X8R1C335K for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1.9","3.3μF","±10%","16","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x8r1c335k160ae.pdf","CGA5L3X8R1C335K160AE Equiv. C3216X8R1C335K for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","3.3μF","±10%","16","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x8r1c335m160ab.pdf","CGA5L3X8R1C335M160AB Equiv. C3216X8R1C335M for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1.8","3.3μF","±20%","16","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x8r1c335m160ad.pdf","CGA5L3X8R1C335M160AD Equiv. C3216X8R1C335M for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1.9","3.3μF","±20%","16","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x8r1c335m160ae.pdf","CGA5L3X8R1C335M160AE Equiv. C3216X8R1C335M for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","3.3μF","±20%","16","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x8r1c475k160ab.pdf","CGA5L3X8R1C475K160AB Equiv. C3216X8R1C475K for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1.8","4.7μF","±10%","16","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x8r1c475k160ad.pdf","CGA5L3X8R1C475K160AD Equiv. C3216X8R1C475K for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1.9","4.7μF","±10%","16","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x8r1c475k160ae.pdf","CGA5L3X8R1C475K160AE Equiv. C3216X8R1C475K for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","4.7μF","±10%","16","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x8r1c475m160ab.pdf","CGA5L3X8R1C475M160AB Equiv. C3216X8R1C475M for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1.8","4.7μF","±20%","16","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x8r1c475m160ad.pdf","CGA5L3X8R1C475M160AD Equiv. C3216X8R1C475M for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1.9","4.7μF","±20%","16","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x8r1c475m160ae.pdf","CGA5L3X8R1C475M160AE Equiv. C3216X8R1C475M for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","4.7μF","±20%","16","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x8r1e155k160ab.pdf","CGA5L3X8R1E155K160AB Equiv. C3216X8R1E155K for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1.8","1.5μF","±10%","25","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x8r1e155k160ad.pdf","CGA5L3X8R1E155K160AD Equiv. C3216X8R1E155K for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1.9","1.5μF","±10%","25","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x8r1e155k160ae.pdf","CGA5L3X8R1E155K160AE Equiv. C3216X8R1E155K for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","1.5μF","±10%","25","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x8r1e155m160ab.pdf","CGA5L3X8R1E155M160AB Equiv. C3216X8R1E155M for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1.8","1.5μF","±20%","25","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x8r1e155m160ad.pdf","CGA5L3X8R1E155M160AD Equiv. C3216X8R1E155M for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1.9","1.5μF","±20%","25","X8R","-55 to 150","±15%","YES"
