"Catalog / Data Sheet","Part No.","Status","Brand","Apps.","Feature","L x W Size","T(Max.) / mm","Capacitance","Tolerance","Rated Voltage [DC] / V","Temp. Chara.","Operating Temp. Range / °C","Cap.Change or Temp.Coef.","AEC- Q200"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1c0g2a683j160ac.pdf","CGA5L1C0G2A683J160AC Equiv. C3216C0G2A683J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.8","68nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1c0g2a683j160ae.pdf","CGA5L1C0G2A683J160AE Equiv. C3216C0G2A683J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","68nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x5r1c156m160ac.pdf","CGA5L1X5R1C156M160AC Equiv. C3216X5R1C156M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","15μF","±20%","16","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x5r1c226m160ac.pdf","CGA5L1X5R1C226M160AC Equiv. C3216X5R1C226M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","22μF","±20%","16","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r0j226m160ac.pdf","CGA5L1X7R0J226M160AC Equiv. C3216X7R0J226M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","22μF","±20%","6.3","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r0j226m160ae.pdf","CGA5L1X7R0J226M160AE Equiv. C3216X7R0J226M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","22μF","±20%","6.3","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1c106k160ac.pdf","CGA5L1X7R1C106K160AC Equiv. C3216X7R1C106K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","10μF","±10%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1c106m160ac.pdf","CGA5L1X7R1C106M160AC Equiv. C3216X7R1C106M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","10μF","±20%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1c685k160ac.pdf","CGA5L1X7R1C685K160AC Equiv. C3216X7R1C685K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","6.8μF","±10%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1c685m160ac.pdf","CGA5L1X7R1C685M160AC Equiv. C3216X7R1C685M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","6.8μF","±20%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1e106k160ac_200122.pdf","CGA5L1X7R1E106K160AC Equiv. C3216X7R1E106K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","10μF","±10%","25","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1e106k160ad_200122.pdf","CGA5L1X7R1E106K160AD Equiv. C3216X7R1E106K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1.9","10μF","±10%","25","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1e106k160ae_200122.pdf","CGA5L1X7R1E106K160AE Equiv. C3216X7R1E106K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","10μF","±10%","25","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1e106m160ac_200122.pdf","CGA5L1X7R1E106M160AC Equiv. C3216X7R1E106M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","10μF","±20%","25","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1e106m160ad_200122.pdf","CGA5L1X7R1E106M160AD Equiv. C3216X7R1E106M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1.9","10μF","±20%","25","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1e106m160ae_200122.pdf","CGA5L1X7R1E106M160AE Equiv. C3216X7R1E106M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","10μF","±20%","25","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1e335k160ac.pdf","CGA5L1X7R1E335K160AC Equiv. C3216X7R1E335K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","3.3μF","±10%","25","X7R","-55 to 125","±15%","YES"
