"Catalog / Data Sheet","Part No.","Status","Brand","Apps.","Feature","L x W Size","T(Max.) / mm","Capacitance","Tolerance","Rated Voltage [DC] / V","Temp. Chara.","Operating Temp. Range / °C","Cap.Change or Temp.Coef.","AEC- Q200"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2c0g1h070d080ad.pdf","CGA3E2C0G1H070D080AD Equiv. C1608C0G1H070D for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","1.6mm x 0.8mm [EIA 0603]","0.95","7pF","±0.5pF","50","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2c0g1h080d080aa.pdf","CGA3E2C0G1H080D080AA Equiv. C1608C0G1H080D for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","8pF","±0.5pF","50","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2c0g1h080d080ad.pdf","CGA3E2C0G1H080D080AD Equiv. C1608C0G1H080D for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","1.6mm x 0.8mm [EIA 0603]","0.95","8pF","±0.5pF","50","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2c0g1h090d080aa.pdf","CGA3E2C0G1H090D080AA Equiv. C1608C0G1H090D for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","9pF","±0.5pF","50","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2c0g1h090d080ad.pdf","CGA3E2C0G1H090D080AD Equiv. C1608C0G1H090D for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","1.6mm x 0.8mm [EIA 0603]","0.95","9pF","±0.5pF","50","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2c0g1h100d080aa.pdf","CGA3E2C0G1H100D080AA Equiv. C1608C0G1H100D for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","10pF","±0.5pF","50","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2c0g1h100d080ad.pdf","CGA3E2C0G1H100D080AD Equiv. C1608C0G1H100D for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","1.6mm x 0.8mm [EIA 0603]","0.95","10pF","±0.5pF","50","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2c0g1h101j080aa.pdf","CGA3E2C0G1H101J080AA Equiv. C1608C0G1H101J for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","100pF","±5%","50","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2c0g1h101j080ad.pdf","CGA3E2C0G1H101J080AD Equiv. C1608C0G1H101J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","1.6mm x 0.8mm [EIA 0603]","0.95","100pF","±5%","50","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2c0g1h101j080ae.pdf","CGA3E2C0G1H101J080AE Equiv. C1608C0G1H101J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Soft Termination","1.6mm x 0.8mm [EIA 0603]","0.95","100pF","±5%","50","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2c0g1h102j080aa.pdf","CGA3E2C0G1H102J080AA Equiv. C1608C0G1H102J for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","1nF","±5%","50","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2c0g1h102j080ad.pdf","CGA3E2C0G1H102J080AD Equiv. C1608C0G1H102J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","1.6mm x 0.8mm [EIA 0603]","0.95","1nF","±5%","50","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2c0g1h102j080ae.pdf","CGA3E2C0G1H102J080AE Equiv. C1608C0G1H102J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Soft Termination","1.6mm x 0.8mm [EIA 0603]","0.95","1nF","±5%","50","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga3e2c0g1h103j080aa.pdf","CGA3E2C0G1H103J080AA Equiv. C1608C0G1H103J for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","1.6mm x 0.8mm [EIA 0603]","0.9","10nF","±5%","50","C0G","-55 to 125","0±30ppm/°C","YES"
