"Catalog / Data Sheet","Part No.","Status","Brand","Apps.","Feature","L x W Size","T(Max.) / mm","Capacitance","Tolerance","Rated Voltage [DC] / V","Temp. Chara.","Operating Temp. Range / °C","Cap.Change or Temp.Coef.","AEC- Q200"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2c0g2a103j125aa.pdf","CGA4J2C0G2A103J125AA Equiv. C2012C0G2A103J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","2.0mm x 1.25mm [EIA 0805]","1.45","10nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2c0g2a272j125aa.pdf","CGA4J2C0G2A272J125AA Equiv. C2012C0G2A272J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","2.0mm x 1.25mm [EIA 0805]","1.45","2.7nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2c0g2a332j125aa.pdf","CGA4J2C0G2A332J125AA Equiv. C2012C0G2A332J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","2.0mm x 1.25mm [EIA 0805]","1.45","3.3nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2c0g2a392j125aa.pdf","CGA4J2C0G2A392J125AA Equiv. C2012C0G2A392J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","2.0mm x 1.25mm [EIA 0805]","1.45","3.9nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2c0g2a472j125aa.pdf","CGA4J2C0G2A472J125AA Equiv. C2012C0G2A472J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","2.0mm x 1.25mm [EIA 0805]","1.45","4.7nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2c0g2a562j125aa.pdf","CGA4J2C0G2A562J125AA Equiv. C2012C0G2A562J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","2.0mm x 1.25mm [EIA 0805]","1.45","5.6nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2c0g2a682j125aa.pdf","CGA4J2C0G2A682J125AA Equiv. C2012C0G2A682J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","2.0mm x 1.25mm [EIA 0805]","1.45","6.8nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2c0g2a822j125aa.pdf","CGA4J2C0G2A822J125AA Equiv. C2012C0G2A822J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","2.0mm x 1.25mm [EIA 0805]","1.45","8.2nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2np01h223j125aa.pdf","CGA4J2NP01H223J125AA Equiv. C2012NP01H223J for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","2.0mm x 1.25mm [EIA 0805]","1.45","22nF","±5%","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2np01h333j125aa.pdf","CGA4J2NP01H333J125AA Equiv. C2012NP01H333J for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","2.0mm x 1.25mm [EIA 0805]","1.45","33nF","±5%","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2np02a103j125aa.pdf","CGA4J2NP02A103J125AA Equiv. C2012NP02A103J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","1.45","10nF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2np02a272j125aa.pdf","CGA4J2NP02A272J125AA Equiv. C2012NP02A272J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","1.45","2.7nF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2np02a332j125aa.pdf","CGA4J2NP02A332J125AA Equiv. C2012NP02A332J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","1.45","3.3nF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2np02a392j125aa.pdf","CGA4J2NP02A392J125AA Equiv. C2012NP02A392J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","1.45","3.9nF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2np02a472j125aa.pdf","CGA4J2NP02A472J125AA Equiv. C2012NP02A472J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","1.45","4.7nF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2np02a562j125aa.pdf","CGA4J2NP02A562J125AA Equiv. C2012NP02A562J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","1.45","5.6nF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2np02a682j125aa.pdf","CGA4J2NP02A682J125AA Equiv. C2012NP02A682J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","1.45","6.8nF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2np02a822j125aa.pdf","CGA4J2NP02A822J125AA Equiv. C2012NP02A822J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","1.45","8.2nF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2x7r1c105k125aa.pdf","CGA4J2X7R1C105K125AA Equiv. C2012X7R1C105K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","1μF","±10%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2x7r1c105k125ad.pdf","CGA4J2X7R1C105K125AD Equiv. C2012X7R1C105K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","2.0mm x 1.25mm [EIA 0805]","1.5","1μF","±10%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2x7r1c105m125aa.pdf","CGA4J2X7R1C105M125AA Equiv. C2012X7R1C105M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","1μF","±20%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2x7r1c105m125ad.pdf","CGA4J2X7R1C105M125AD Equiv. C2012X7R1C105M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","2.0mm x 1.25mm [EIA 0805]","1.5","1μF","±20%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2x7r1c684k125aa.pdf","CGA4J2X7R1C684K125AA Equiv. C2012X7R1C684K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","680nF","±10%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2x7r1c684k125ad.pdf","CGA4J2X7R1C684K125AD Equiv. C2012X7R1C684K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","2.0mm x 1.25mm [EIA 0805]","1.5","680nF","±10%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2x7r1c684m125aa.pdf","CGA4J2X7R1C684M125AA Equiv. C2012X7R1C684M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","680nF","±20%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2x7r1c684m125ad.pdf","CGA4J2X7R1C684M125AD Equiv. C2012X7R1C684M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","2.0mm x 1.25mm [EIA 0805]","1.5","680nF","±20%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2x7r1e474k125aa.pdf","CGA4J2X7R1E474K125AA Equiv. C2012X7R1E474K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","470nF","±10%","25","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2x7r1e474k125ad.pdf","CGA4J2X7R1E474K125AD Equiv. C2012X7R1E474K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","2.0mm x 1.25mm [EIA 0805]","1.5","470nF","±10%","25","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2x7r1e474m125aa.pdf","CGA4J2X7R1E474M125AA Equiv. C2012X7R1E474M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","470nF","±20%","25","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2x7r1e474m125ad.pdf","CGA4J2X7R1E474M125AD Equiv. C2012X7R1E474M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","2.0mm x 1.25mm [EIA 0805]","1.5","470nF","±20%","25","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2x7r1h154k125aa.pdf","CGA4J2X7R1H154K125AA Equiv. C2012X7R1H154K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","150nF","±10%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2x7r1h154k125ad.pdf","CGA4J2X7R1H154K125AD Equiv. C2012X7R1H154K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","2.0mm x 1.25mm [EIA 0805]","1.5","150nF","±10%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j2x7r1h154m125aa.pdf","CGA4J2X7R1H154M125AA Equiv. C2012X7R1H154M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1.45","150nF","±20%","50","X7R","-55 to 125","±15%","YES"
